    0.540877950827155507E+00    0.147876978606950016E+01
    0.490936670548917320E+00    0.148375251997006408E+01
    0.490936670548917320E+00    0.148375251997006408E+01
    0.540984459136312879E+00    0.148841032056653377E+01
    0.108997453526433211E+00    0.148970133375373703E+01
    0.108997453526433211E+00    0.148970133375373703E+01
    0.110897850990295410E+01    0.149140398316814715E+01
    0.110897850990295410E+01    0.149140398316814715E+01
    0.508977446065035699E+00    0.149183114017885643E+01
    0.508977446065035699E+00    0.149183114017885643E+01
    0.508961200714111328E+00    0.149328555573953592E+01
    0.908948095650349508E+00    0.149413010471634689E+01
    0.558905710278799761E+00    0.149791384910365277E+01
    0.891106619258446031E+00    0.149901107848414639E+01
    0.108862519562924351E+00    0.150175091853927989E+01
    0.491139314592957676E+00    0.150191349852845546E+01
    0.491139314592957676E+00    0.150191349852845546E+01
    0.891153186600925795E+00    0.150314164696516728E+01
    0.891153186600925795E+00    0.150314164696516728E+01
    0.110884597673165253E+01    0.150321566187068179E+01
    0.110881147711515538E+01    0.150626153880083691E+01
    0.110881147711515538E+01    0.150626153880083691E+01
    0.891220092773437500E+00    0.150903832902013968E+01
    0.891220092773437500E+00    0.150903832902013968E+01
    0.912388622571555508E-01    0.151068451080989541E+01
    0.558738988116796564E+00    0.151262266419845393E+01
    0.558738988116796564E+00    0.151262266419845393E+01
    0.491266576139768207E+00    0.151310876924509530E+01
    0.491280078887939453E+00    0.151428711017506346E+01
    0.208714911850146206E+00    0.151472374077627059E+01
    0.208714911850146206E+00    0.151472374077627059E+01
    0.191298171204320022E+00    0.151586306160873652E+01
    0.191309094429016113E+00    0.151681298533656883E+01
    0.558690547943115234E+00    0.151684411412451436E+01
    0.508688766745647891E+00    0.151728592272998308E+01
    0.110868346691131592E+01    0.151745919555577924E+01
    0.208683430549844617E+00    0.151746235298549070E+01
    0.108659083624022337E+00    0.151957353751630508E+01
    0.108659083624022337E+00    0.151957353751630508E+01
    0.109134954895532577E+01    0.152032066717382808E+01
    0.109134954895532577E+01    0.152032066717382808E+01
    0.108640916405777249E+00    0.152114500189721213E+01
    0.208638485497483650E+00    0.152135502510418785E+01
    0.891390926840039954E+00    0.152389148018763931E+01
    0.908593495768066917E+00    0.152523133597644533E+01
    0.110858373377686870E+01    0.152606975579458859E+01
    0.110858373377686870E+01    0.152606975579458859E+01
    0.109143070616400761E+01    0.152730819931747064E+01
    0.914396791394997549E-01    0.152807671738178485E+01
    0.109143984764782376E+01    0.152809114209301367E+01
    0.108500627752610934E+00    0.153316882261306797E+01
    0.108500627752610934E+00    0.153316882261306797E+01
    0.541520292730085728E+00    0.153520359433685227E+01
    0.541520292730085728E+00    0.153520359433685227E+01
    0.915343200490269515E-01    0.153613349839382796E+01
    0.915343200490269515E-01    0.153613349839382796E+01
    0.915414094924926758E-01    0.153673341668689822E+01
    0.191569922966437350E+00    0.153914118959636048E+01
    0.108413412196211451E+00    0.154054465963856613E+01
    0.208400084505784122E+00    0.154166508503379207E+01
    0.908390210289621081E+00    0.154249404003504820E+01
    0.108362205152523122E+00    0.154483980849094271E+01
    0.108362205152523122E+00    0.154483980849094271E+01
    0.109164507250610598E+01    0.154544811641422553E+01
    0.541652382078461669E+00    0.154630062184722483E+01
    0.508342266082763672E+00    0.154674658289160472E+01
    0.908304275243882131E+00    0.154966724692459734E+01
    0.558298473275586238E+00    0.155014894882064680E+01
    0.508281934162872595E+00    0.155175425951064727E+01
    0.508268153189793792E+00    0.155289303273644808E+01
    0.541758532236416901E+00    0.155509278108241267E+01
    0.541758532236416901E+00    0.155509278108241267E+01
    0.918060541152954102E-01    0.155876843774802687E+01
    0.541840650493054188E+00    0.156181758037631435E+01
    0.110815283484913762E+01    0.156212860316880620E+01
    0.208152465543817389E+00    0.156215871133971573E+01
    0.208152465543817389E+00    0.156215871133971573E+01
    0.108114686166941171E+00    0.156523152561563195E+01
    0.191898663511348599E+00    0.156631391904358952E+01
    0.541896563937220077E+00    0.156635804870424700E+01
    0.108049445313425002E+00    0.157050433428626546E+01
    0.108049445313425002E+00    0.157050433428626546E+01
    0.491981048139686017E+00    0.157295430647749512E+01
    0.557984004556787871E+00    0.157575060854543270E+01
    0.907980484959596823E+00    0.157603148260360970E+01
    0.192048678281245944E+00    0.157835459817971291E+01
    0.542069703980816442E+00    0.158022068873329391E+01
    0.542069703980816442E+00    0.158022068873329391E+01
    0.492087960243225098E+00    0.158147038931636086E+01
    0.109213769435882568E+01    0.158539293357914923E+01
    0.109213769435882568E+01    0.158539293357914923E+01
    0.907841742158091991E+00    0.158700758318537916E+01
    0.492163243275965612E+00    0.158739847785775101E+01
    0.507813234788604850E+00    0.158942430520909284E+01
    0.107810536039142660E+00    0.158944981746163272E+01
    0.192206479619272397E+00    0.159077738393128021E+01
    0.192206479619272397E+00    0.159077738393128021E+01
    0.207770678246298746E+00    0.159255498151786168E+01
    0.922835979888183000E-01    0.159675788356451820E+01
    0.192291049978892931E+00    0.159733263141572923E+01
    0.192291049978892931E+00    0.159733263141572923E+01
    0.542289257049560547E+00    0.159737045388674392E+01
